reading_minutes,translation_used,reflections_written,recitation_pages,memorization_pages,reading_streak,recitation_streak,memorization_streak,inactivity_gap_hours,weekly_activity_trend,disengagement_risk
45,0,2,9,3.6,36,30,5,102,-0.41,0
2,1,3,8,4.2,75,74,39,117,-0.56,0
55,0,0,5,2.6,1,49,59,122,0.35,0
10,1,3,6,4.3,55,54,19,85,-0.12,0
1,1,1,12,3.8,25,84,57,51,0.6,0
44,1,2,2,2.3,94,55,54,106,-0.6,0
36,1,2,6,1.7,53,78,66,151,0.49,0
51,1,2,2,2.1,89,6,77,78,-0.29,0
7,0,0,15,1.0,78,32,77,39,0.5,0
23,1,3,15,4.9,39,86,24,7,0.65,0
20,1,0,16,3.1,72,36,96,92,-0.67,0
15,1,3,17,1.5,83,8,80,76,0.94,0
49,1,2,15,3.4,21,65,21,199,-0.92,0
25,0,2,12,4.5,89,78,4,132,0.89,0
5,0,3,20,3.4,28,77,62,63,0.77,0
28,1,3,2,0.4,6,26,36,158,0.34,1
34,1,3,14,3.8,8,30,99,82,0.88,0
57,0,1,6,2.1,47,30,56,69,-0.42,0
22,0,3,7,4.3,60,36,26,188,0.57,0
9,0,2,2,2.9,73,5,50,182,0.35,1
52,1,3,5,3.6,52,82,31,11,-0.93,0
37,1,2,3,4.6,13,93,25,49,-0.37,0
17,1,1,8,2.2,16,61,18,24,-0.18,0
27,0,0,20,3.5,57,74,77,108,0.38,0
60,0,1,13,1.9,47,6,73,29,-0.8,0
41,1,0,10,4.9,91,17,15,56,0.46,0
42,0,3,6,3.1,50,22,60,74,0.27,0
19,0,1,11,3.7,19,73,44,178,0.73,0
34,0,3,3,3.0,46,92,9,196,0.01,1
46,1,2,8,4.0,54,85,38,153,-0.49,0
18,1,2,8,1.8,86,20,82,75,0.14,0
11,0,3,8,3.3,83,99,47,115,0.4,0
41,0,1,1,2.5,73,11,43,79,0.96,0
0,0,2,5,3.3,53,93,11,168,-0.29,1
46,0,1,6,2.8,63,41,35,116,-0.36,0
60,0,0,14,2.3,30,17,52,61,-0.62,0
15,0,2,8,1.7,82,93,59,134,0.97,0
42,0,1,7,0.3,58,30,91,121,-0.52,0
54,1,2,18,2.4,93,49,18,57,0.07,0
53,1,1,18,3.0,17,26,59,43,0.47,0
26,0,1,2,3.1,25,45,33,74,0.09,1
31,0,0,2,0.3,76,97,17,73,0.64,0
3,1,1,6,0.1,53,7,72,140,0.46,1
4,0,1,15,1.9,34,17,26,200,-0.0,1
43,1,0,8,2.8,61,75,24,65,0.58,0
7,1,0,15,1.1,33,73,24,185,0.7,0
34,1,1,2,3.3,19,3,36,166,0.89,1
8,0,0,20,4.5,34,40,89,70,0.68,0
22,0,1,1,3.9,86,16,15,95,-0.59,1
39,1,1,2,2.6,15,1,64,182,0.49,1
38,0,2,7,0.8,69,50,17,171,-0.56,1
33,0,1,16,1.9,35,0,90,91,0.13,0
10,1,3,11,0.0,15,62,0,171,-0.44,1
57,0,3,7,0.1,28,30,94,194,-0.11,0
60,0,2,0,1.5,13,26,39,157,0.27,1
16,0,2,20,0.9,95,9,58,37,-0.97,0
28,0,3,12,3.5,53,36,23,73,-0.01,0
48,1,0,16,1.9,41,59,90,187,0.66,0
39,0,2,7,0.5,70,47,68,61,0.5,0
27,1,1,3,1.1,83,85,87,102,0.65,0
29,1,3,8,4.0,54,77,84,25,0.95,0
48,1,1,19,2.6,17,70,81,91,-0.61,0
22,1,0,16,1.8,30,35,27,22,0.16,0
2,0,0,8,2.2,30,50,61,55,0.01,0
21,0,3,18,2.4,56,92,79,97,0.68,0
13,1,2,17,2.1,91,3,6,148,0.57,0
52,0,2,3,0.0,38,19,59,69,0.68,0
59,1,0,18,0.9,92,92,42,111,-0.84,0
25,0,3,13,0.0,21,39,99,159,-0.6,0
55,1,3,0,2.0,86,74,46,135,-0.68,0
57,0,0,8,3.2,52,71,92,184,0.73,0
54,1,0,16,3.5,68,62,80,25,0.79,0
52,1,1,13,1.1,19,53,48,61,0.66,0
54,1,2,7,4.8,44,7,68,43,-0.69,0
45,1,2,4,2.9,49,35,88,183,0.01,0
44,1,0,13,1.2,55,39,98,36,-0.55,0
22,1,3,6,4.2,73,16,0,60,-0.41,0
36,0,1,0,4.8,3,20,99,178,-0.04,1
6,0,2,18,4.3,54,0,75,144,0.53,0
59,0,1,17,2.7,36,31,35,169,0.56,0
57,1,2,3,4.7,94,2,60,125,0.22,0
12,1,3,4,2.6,17,73,31,163,-0.32,1
34,1,2,1,2.9,27,67,73,8,0.22,0
32,0,2,2,3.3,21,73,49,84,-0.86,1
7,1,3,1,4.2,2,80,81,10,-0.55,0
49,1,2,3,1.2,44,6,73,114,-0.42,1
2,1,0,1,1.9,87,66,49,163,0.8,1
8,1,1,0,1.1,83,74,74,13,0.76,0
27,1,3,2,4.1,71,21,60,144,-0.2,0
50,1,2,2,1.5,88,77,59,29,-0.44,0
25,1,0,15,3.0,48,59,72,58,0.22,0
43,1,0,5,2.0,32,95,38,175,0.29,0
31,0,0,19,2.5,3,92,87,56,-0.84,0
31,0,0,3,4.0,23,0,48,18,-0.28,1
19,0,1,0,1.1,30,15,75,112,0.23,1
14,1,2,15,3.1,96,59,65,112,-0.05,0
23,1,2,0,3.5,74,13,22,69,-0.79,1
32,1,3,1,3.0,8,6,85,147,-0.6,1
49,1,2,2,0.9,67,29,91,138,0.78,0
22,0,3,8,4.0,69,58,53,160,-0.65,0
16,0,0,13,0.7,68,90,58,73,0.15,0
57,0,2,9,0.7,23,3,76,191,-0.57,1
38,1,0,9,3.0,82,31,43,116,0.34,0
14,1,2,20,4.0,28,62,22,94,0.54,0
51,1,1,8,1.1,24,50,45,139,-0.92,1
36,1,0,7,3.4,31,98,21,155,0.65,0
21,0,0,15,3.8,93,0,92,21,-0.69,0
23,1,0,12,3.9,30,52,86,164,-0.78,0
57,1,0,7,3.1,25,17,61,54,0.61,0
5,1,2,16,1.7,31,46,17,102,0.59,0
7,0,3,3,4.8,41,65,23,58,0.8,0
60,0,1,13,0.1,26,89,18,91,0.0,0
19,0,0,3,0.2,68,89,72,190,0.92,1
44,1,3,17,3.0,100,50,8,49,0.08,0
9,0,1,2,2.5,0,60,16,144,-0.02,1
5,1,1,4,0.5,89,18,35,69,-0.82,1
17,0,3,8,4.2,66,40,70,120,0.49,0
23,1,3,11,2.0,69,25,62,147,0.55,0
3,1,0,18,1.8,67,24,91,65,0.81,0
48,1,0,10,4.8,49,33,57,183,0.94,0
28,0,1,4,1.8,52,76,69,192,-0.48,1
53,0,1,19,0.3,100,94,48,176,0.4,0
27,0,2,11,4.4,62,59,95,31,-0.91,0
5,1,3,6,4.0,33,50,71,23,-0.67,0
1,1,1,8,3.9,28,25,98,75,0.73,0
2,1,2,3,1.8,48,36,10,176,0.61,1
18,0,0,10,4.0,64,52,34,17,0.61,0
53,1,1,12,1.9,14,41,85,193,0.92,0
28,1,1,18,1.3,69,51,53,117,0.56,0
34,1,3,18,4.0,10,8,94,15,0.19,0
11,0,1,19,4.9,29,100,24,24,-0.26,0
31,1,0,15,3.8,13,87,77,36,-0.5,0
50,0,1,4,1.3,92,81,28,188,0.17,0
60,0,3,5,2.3,83,81,91,171,-0.67,0
26,0,2,17,0.8,20,50,100,79,0.39,0
32,0,2,13,4.6,2,81,23,121,0.27,0
8,1,3,7,2.6,49,75,95,16,-0.72,0
42,0,2,2,0.7,83,27,21,109,-0.07,1
6,1,1,15,2.4,58,61,55,50,-0.63,0
58,1,2,12,0.3,45,71,63,25,0.18,0
27,0,1,3,3.1,64,51,12,31,-0.34,0
9,1,0,20,4.0,16,79,2,113,0.04,0
22,1,1,1,1.7,22,51,50,156,-0.32,1
45,0,3,15,0.4,60,54,41,162,-0.11,0
35,0,2,13,3.0,47,89,16,64,-0.64,0
14,1,2,5,1.5,25,28,79,170,0.96,0
1,1,3,17,0.8,76,7,49,91,0.93,0
0,0,2,11,1.2,45,55,43,112,0.83,0
54,1,0,17,3.2,11,46,90,50,0.34,0
51,0,1,7,2.5,18,96,39,0,0.77,0
44,1,1,15,1.9,17,92,55,164,-0.35,0
22,0,1,9,1.6,95,56,3,129,0.86,0
34,0,0,1,2.9,90,53,19,144,0.94,0
35,1,3,13,3.8,64,86,28,171,-0.9,0
37,1,0,2,2.1,23,83,90,109,0.6,0
29,1,0,1,1.7,69,74,94,19,0.78,0
32,1,1,11,3.6,42,100,79,8,0.31,0
33,1,1,2,0.5,82,79,8,141,-0.91,1
54,0,3,14,4.9,36,17,81,135,0.05,0
2,1,3,7,5.0,27,100,29,18,-0.23,0
0,1,1,12,3.2,95,97,62,39,-0.55,0
5,1,1,8,3.0,34,86,5,91,-0.11,0
38,0,2,2,4.3,39,0,4,101,0.03,1
3,1,1,15,4.0,97,41,4,3,0.4,0
40,1,1,6,4.2,30,39,90,145,-0.96,0
38,1,1,18,2.3,74,34,78,82,-0.69,0
30,1,0,0,4.8,87,44,42,36,0.33,0
0,1,3,8,0.0,53,91,68,88,0.16,0
18,1,2,10,3.2,53,76,51,140,0.49,0
14,0,0,5,2.5,74,80,88,115,-0.99,0
27,1,3,17,2.3,85,29,77,156,0.97,0
20,0,2,10,2.6,27,57,26,74,0.89,0
40,1,1,17,1.5,63,68,67,58,-0.02,0
48,0,0,13,0.6,2,47,36,168,0.14,1
8,0,1,7,2.2,47,3,34,199,0.76,1
24,0,0,3,2.8,53,34,36,148,-0.07,1
56,0,2,11,2.8,36,91,81,62,0.44,0
47,0,1,15,0.8,65,2,29,135,-0.15,0
32,0,2,6,0.9,22,52,38,109,0.6,0
2,0,0,9,1.8,5,43,48,42,0.76,0
0,0,2,6,0.0,91,44,14,105,-0.49,1
42,1,1,17,1.7,17,85,60,194,0.92,0
27,1,2,18,1.5,38,27,45,183,-0.43,0
40,1,3,16,1.6,41,70,79,132,0.53,0
8,1,2,17,4.4,75,37,87,149,-0.74,0
38,1,2,14,0.3,58,25,3,32,-0.56,0
46,0,2,3,4.2,2,24,66,141,0.6,0
2,1,2,12,0.9,52,87,9,5,-0.83,0
10,1,3,2,4.1,85,50,33,36,-0.18,0
11,0,2,20,3.3,90,32,83,123,-0.54,0
30,1,0,9,5.0,40,70,65,100,-0.43,0
53,1,2,7,4.4,45,41,97,99,0.54,0
58,0,0,1,2.1,80,5,40,94,0.37,0
55,0,3,5,2.8,83,65,17,147,-0.28,0
49,0,1,4,2.1,100,16,19,144,0.07,1
29,0,3,12,4.9,20,71,32,176,0.86,0
60,0,2,2,0.7,11,14,16,92,0.06,1
1,1,2,1,4.4,70,62,20,127,0.54,0
53,0,1,3,0.5,17,89,54,159,0.14,1
7,1,3,18,3.5,73,14,29,175,-0.29,0
5,1,1,16,4.0,89,81,1,87,-0.34,0
2,1,0,1,2.3,40,92,32,92,0.43,1
44,1,3,6,2.2,67,0,6,137,0.21,0
33,1,2,19,2.3,51,47,96,109,-0.22,0
56,1,3,6,3.9,34,34,100,187,0.69,0
8,0,1,13,5.0,57,81,95,97,-0.36,0
47,1,1,13,4.6,48,35,36,94,0.23,0
13,0,0,5,1.6,74,17,2,145,-0.63,1
45,1,2,12,3.1,29,52,1,20,-0.53,0
7,0,1,9,2.0,31,89,81,167,-0.19,0
49,0,1,3,1.4,2,16,10,66,-0.25,1
47,1,0,11,2.4,84,10,45,25,0.68,0
57,0,2,1,2.5,20,85,71,55,0.1,0
30,0,2,12,1.5,35,2,58,39,0.5,0
18,0,1,20,1.2,15,35,86,22,-0.15,0
26,0,2,17,0.5,48,42,23,67,-0.68,0
23,1,1,11,3.9,71,26,50,165,0.01,0
32,0,2,0,0.6,97,59,10,194,0.69,1
42,1,3,10,4.7,32,90,27,116,-0.79,0
2,1,3,11,2.9,62,2,29,183,-0.15,1
18,0,1,17,1.4,45,25,65,48,-0.82,0
16,0,3,20,4.3,92,64,25,13,0.48,0
26,1,0,17,2.1,83,4,79,134,0.87,0
22,0,1,5,2.4,18,15,89,124,-0.41,1
59,1,1,0,4.8,5,31,63,75,0.21,0
12,0,1,11,4.3,9,45,97,43,-0.72,0
35,1,0,10,2.9,13,67,1,124,0.75,0
17,1,3,13,3.3,0,97,7,51,0.41,0
37,1,3,11,0.4,62,22,80,78,0.32,0
20,1,0,8,3.0,83,80,52,66,0.24,0
42,0,2,3,0.0,92,7,65,144,-0.43,1
50,1,3,5,2.7,7,2,86,42,-0.33,0
37,0,1,1,1.3,100,84,35,78,-0.9,0
27,0,1,15,1.5,9,34,0,130,0.19,1
10,1,1,16,1.1,11,4,31,181,0.99,1
26,0,0,7,0.8,64,46,5,151,0.67,1
15,0,1,8,0.2,93,5,1,23,-0.68,1
0,1,2,15,1.1,19,40,41,176,0.16,1
59,0,3,5,1.6,77,13,4,125,0.47,0
57,1,2,18,3.6,5,43,92,49,-0.53,0
35,1,3,1,4.7,93,81,65,39,-0.4,0
57,0,1,19,1.6,22,80,4,200,0.9,0
37,1,2,17,1.0,94,26,13,73,-0.02,0
39,0,3,12,1.1,41,42,96,162,0.13,0
31,0,1,0,3.9,12,42,48,193,0.55,1
57,0,2,1,1.8,46,20,11,22,-0.44,0
59,0,1,4,2.4,78,92,9,192,-0.13,0
32,0,0,10,2.9,25,100,86,163,-0.62,0
29,0,1,11,2.7,75,58,45,43,-0.29,0
4,0,3,9,2.6,75,16,73,119,-0.44,0
6,1,2,10,0.7,72,38,50,188,-0.32,1
1,1,0,9,2.3,93,31,58,169,-0.56,1
12,0,2,18,4.7,77,62,58,39,0.88,0
21,0,2,11,3.3,16,76,44,12,-0.27,0
18,1,1,4,3.9,27,34,93,148,0.28,0
6,0,2,2,0.8,21,72,52,150,-0.89,1
39,0,3,18,4.6,36,56,83,144,-0.85,0
14,0,0,20,1.4,83,58,87,69,0.3,0
41,0,1,2,3.5,41,59,69,84,0.17,0
11,1,3,11,2.3,48,14,1,105,-0.3,0
45,0,1,1,1.7,97,83,52,52,0.48,0
59,1,2,18,4.3,41,19,12,150,-0.11,0
41,1,2,9,3.1,82,52,3,26,-0.33,0
15,1,2,15,1.8,81,1,99,30,-0.84,0
41,0,0,14,0.6,23,14,28,118,0.4,0
41,0,0,10,4.3,43,37,85,87,-0.59,0
49,0,1,18,4.6,26,39,3,144,-0.84,0
36,0,3,7,1.9,4,98,89,56,0.51,0
57,0,0,19,0.1,51,74,59,36,-0.29,0
34,0,0,4,2.8,98,45,63,51,0.21,0
49,1,3,2,2.0,76,59,85,198,0.39,0
7,0,0,7,4.3,28,74,41,122,-0.13,1
54,1,0,2,1.4,98,59,26,50,-0.21,0
44,1,3,1,0.0,67,3,92,180,0.19,1
49,0,1,14,0.2,29,29,8,53,-0.8,0
26,0,3,8,4.7,49,23,77,101,0.92,0
0,0,0,15,0.1,54,79,4,71,0.87,0
31,1,3,8,3.8,18,68,12,189,0.44,0
60,1,1,11,2.3,65,3,70,26,-0.23,0
55,0,2,10,4.6,55,86,47,133,0.82,0
19,1,0,8,3.9,29,66,78,42,-0.11,0
32,1,2,17,3.1,26,70,93,198,-0.58,0
12,0,2,2,4.3,90,33,38,186,-0.39,1
25,1,0,20,0.7,58,89,58,167,-0.94,0
45,1,0,9,3.2,59,76,73,65,0.99,0
5,0,3,16,1.0,5,88,85,119,-0.04,0
37,1,2,3,4.9,100,80,35,65,-0.73,0
37,0,1,10,1.2,36,92,67,182,0.17,0
46,1,2,5,3.5,92,39,57,143,0.55,0
26,1,3,1,3.6,93,58,38,195,0.11,0
35,1,0,16,2.6,81,17,49,23,0.46,0
32,0,1,15,3.1,42,40,33,3,0.47,0
2,0,1,14,2.7,99,26,41,117,0.31,0
47,1,0,20,2.3,100,90,3,85,0.96,0
50,0,1,11,4.6,36,4,12,162,-0.15,1
40,1,1,6,2.7,90,65,1,28,0.63,0
49,1,1,11,2.2,100,28,38,135,0.88,0
50,0,2,2,1.9,61,11,96,82,0.26,0
45,1,1,14,3.0,32,82,64,48,-0.07,0
20,1,0,2,3.0,25,46,48,39,0.49,0
1,1,2,10,4.9,27,70,86,169,-0.17,0
19,1,0,18,2.4,60,20,45,52,0.58,0
1,0,3,15,0.8,3,48,71,68,0.53,0
51,0,1,7,1.0,84,57,16,6,0.09,0
22,0,3,19,1.3,24,90,17,113,-0.6,0
42,1,3,17,4.3,13,44,92,183,0.61,0
24,1,1,3,1.8,14,59,77,35,0.01,0
4,0,2,16,0.6,61,35,18,58,-0.48,0
30,0,0,15,3.7,42,91,23,27,0.61,0
44,1,0,3,3.9,90,98,42,183,0.97,0
9,1,1,18,4.3,21,20,55,170,0.31,0
55,0,1,7,1.5,87,72,20,12,0.58,0
52,1,0,13,1.7,97,9,52,11,-0.55,0
60,0,3,19,0.4,96,37,84,11,0.74,0
12,1,3,14,1.7,29,26,99,78,0.13,0
5,1,3,17,4.4,16,71,84,200,0.51,0
3,1,1,1,3.0,73,62,95,145,-0.03,0
32,1,3,13,2.1,52,7,79,161,-0.31,0
34,0,3,11,2.9,31,7,34,76,-0.05,0
57,1,3,3,3.7,51,35,61,179,-0.45,0
17,0,3,6,4.3,15,0,69,198,-0.87,1
1,1,0,9,2.5,98,51,80,46,0.05,0
33,1,1,18,1.1,8,100,42,21,-0.43,0
57,0,2,9,1.8,22,4,75,173,0.38,0
16,0,1,4,3.9,38,48,6,90,-0.94,1
43,1,3,10,4.0,1,44,6,150,-0.3,0
20,0,2,17,0.9,18,54,75,185,0.17,0
26,0,3,6,3.9,48,91,13,23,0.14,0
2,1,0,17,3.7,69,79,38,113,0.62,0
44,0,2,19,0.3,26,24,6,137,0.34,0
35,1,2,12,3.5,13,33,54,138,-0.21,0
17,0,0,20,4.1,91,16,79,4,-0.02,0
20,0,1,14,0.0,28,68,33,37,0.54,0
43,0,0,0,0.8,36,22,26,130,0.42,1
10,0,0,20,3.7,29,11,69,51,-0.18,0
49,1,1,12,2.3,49,75,97,50,-0.35,0
58,1,3,4,4.6,13,17,69,151,-0.52,0
10,0,0,14,3.2,65,11,96,184,-0.32,0
41,1,3,3,2.2,38,88,90,141,-0.73,0
59,0,3,12,2.0,37,44,28,115,0.94,0
14,0,1,8,0.4,31,15,43,62,0.95,0
24,1,2,18,2.3,11,89,10,124,-0.14,0
36,0,0,9,1.0,51,14,27,141,-0.28,1
49,1,2,6,4.8,52,72,45,119,-0.46,0
55,1,1,5,2.6,54,32,68,154,-0.57,0
35,1,2,16,1.1,76,8,17,22,-0.47,0
17,1,2,20,3.3,95,8,51,74,-0.36,0
33,1,1,18,4.7,97,29,11,194,-0.94,0
48,1,1,10,2.8,30,65,69,114,-0.17,0
37,1,1,17,4.6,79,5,82,66,-0.58,0
6,1,0,5,2.1,27,34,70,192,-0.84,1
30,0,0,7,1.1,92,48,84,115,-0.58,0
46,1,2,7,2.2,39,8,93,170,-0.32,0
48,1,0,16,0.9,91,73,79,129,-0.07,0
58,0,1,20,2.5,30,35,20,83,-0.25,0
27,1,0,3,1.2,87,88,40,118,-0.64,1
27,0,1,18,0.2,97,61,80,37,-0.84,0
38,1,0,19,3.2,50,47,94,106,0.12,0
24,0,3,15,0.4,27,0,25,63,-0.65,0
43,0,3,1,3.4,75,86,75,154,0.06,0
57,1,1,8,3.2,44,84,56,94,0.95,0
45,1,1,0,0.1,62,57,100,14,0.26,0
27,0,1,19,1.6,30,19,51,12,0.08,0
31,0,0,3,0.3,59,39,36,135,0.36,1
1,0,2,10,3.9,50,98,48,86,-0.17,0
8,0,3,0,1.5,86,90,69,37,-0.1,0
47,1,1,3,1.2,55,70,48,146,-0.99,1
28,0,2,18,4.7,39,40,69,180,-0.39,0
19,0,0,14,1.2,68,51,21,76,-0.96,0
49,1,1,10,1.1,85,74,4,12,-0.92,0
5,1,2,15,3.9,1,63,11,25,-0.61,0
9,0,2,4,0.9,0,61,5,12,0.38,1
42,0,3,12,4.3,87,33,0,82,0.49,0
44,1,3,19,3.4,37,78,22,192,-0.61,0
1,1,2,16,4.3,89,74,32,54,-0.59,0
9,1,1,5,4.3,17,71,78,110,-0.24,0
51,0,3,6,2.6,28,46,52,53,0.25,0
26,0,1,9,2.9,15,85,83,32,-0.47,0
18,0,3,16,3.9,44,72,74,167,-0.13,0
58,0,3,16,3.9,43,90,70,2,-0.05,0
4,0,2,19,4.8,90,53,8,73,0.37,0
15,0,1,5,4.5,31,66,37,25,0.41,0
11,1,3,0,3.8,27,67,99,53,-0.72,0
47,1,1,5,1.4,100,4,62,199,0.74,0
57,0,1,15,0.3,55,6,43,153,0.64,0
25,0,2,11,0.7,54,29,66,87,-0.52,0
60,0,3,9,2.0,27,77,49,55,-0.43,0
16,0,2,12,4.1,67,99,24,177,0.86,0
37,1,3,7,2.6,0,100,29,173,-0.03,0
2,0,3,6,2.2,44,39,82,165,-0.36,1
58,1,3,4,1.8,71,96,31,11,0.71,0
56,0,3,16,4.2,45,14,37,148,0.59,0
30,0,3,1,2.5,28,96,93,160,-0.1,0
22,1,3,12,1.9,3,27,61,85,-0.72,0
41,0,0,10,0.9,48,64,5,39,0.69,0
46,0,2,19,3.0,12,36,64,8,-0.12,0
60,0,2,11,1.1,56,95,77,194,0.98,0
55,1,1,1,2.4,68,45,83,194,0.26,0
52,0,0,15,0.2,21,7,34,34,-0.41,0
1,0,0,7,4.6,88,45,90,82,0.59,0
1,1,1,1,4.7,75,78,89,69,0.55,0
28,0,3,10,3.1,48,93,40,200,-0.55,0
30,0,3,11,4.8,11,37,36,3,0.7,0
35,0,2,4,2.6,52,10,65,80,0.87,0
9,0,1,16,2.6,21,43,64,39,0.81,0
58,0,0,11,3.3,78,58,38,69,0.26,0
32,0,3,5,3.6,22,5,75,124,-0.27,0
17,0,0,7,2.7,32,66,37,95,-0.56,1
10,0,2,1,2.1,14,51,28,34,-0.79,1
33,1,1,2,2.1,81,20,13,141,0.74,1
30,0,1,10,2.8,23,46,5,21,0.51,0
6,1,1,9,1.0,88,3,84,145,0.46,0
53,1,1,14,4.3,18,29,58,61,0.58,0
45,1,1,19,3.3,12,87,5,21,-0.66,0
7,0,1,10,4.1,74,69,45,48,-0.19,0
14,1,2,5,0.8,59,26,64,35,0.88,0
45,1,1,17,4.7,41,53,81,65,0.93,0
39,1,3,12,2.3,78,21,62,106,-0.28,0
49,1,0,15,4.0,84,22,70,79,-0.75,0
42,0,0,8,2.6,84,70,19,73,-0.14,0
1,1,1,14,3.9,16,7,43,21,-0.46,0
1,0,2,5,3.1,93,25,47,100,0.5,0
49,1,3,15,1.9,41,13,14,46,0.94,0
24,0,3,12,0.6,10,0,32,52,0.6,0
27,0,3,7,0.7,39,88,42,61,-0.38,0
22,1,2,12,4.5,32,85,12,85,-0.89,0
22,0,2,5,1.9,32,55,63,129,0.29,0
44,1,3,17,3.6,20,75,50,118,0.31,0
51,1,0,19,3.7,91,27,7,90,0.14,0
14,0,1,12,0.3,45,87,77,76,0.41,0
56,0,3,20,4.6,80,25,13,47,0.0,0
39,0,2,11,2.1,38,30,78,5,-0.61,0
55,0,1,11,1.1,88,54,71,48,0.51,0
6,1,0,17,1.2,85,10,90,1,-0.72,0
16,0,0,17,4.4,78,23,43,102,0.05,0
13,0,0,11,2.2,41,81,5,43,0.41,0
44,1,2,12,5.0,28,91,95,124,-0.58,0
5,0,3,12,4.1,47,82,6,138,0.01,0
59,0,2,10,0.3,35,51,42,167,-0.85,1
54,0,1,0,1.5,88,77,14,27,0.01,0
8,1,1,14,2.9,38,73,13,114,0.58,0
2,0,1,14,1.3,74,68,36,170,0.53,0
31,0,1,10,1.8,96,23,67,53,-0.81,0
50,1,2,19,4.0,44,89,79,179,0.97,0
44,1,3,13,3.2,65,82,1,136,-0.87,0
53,0,1,5,2.5,60,47,11,33,0.97,0
50,0,0,6,1.6,100,88,31,195,0.91,0
43,0,2,17,2.2,8,36,27,75,0.84,0
34,0,2,17,2.9,71,39,60,128,-0.75,0
43,0,3,19,0.8,43,42,21,107,-0.18,0
40,0,3,7,3.1,68,83,24,107,0.72,0
5,1,2,20,4.3,8,11,40,120,-0.96,0
9,0,3,12,0.9,1,57,62,79,0.79,0
3,0,3,7,4.3,47,80,2,69,0.06,0
29,1,1,8,3.0,20,52,45,118,0.55,0
23,1,0,15,2.4,32,28,52,151,-0.3,0
28,1,3,11,1.4,6,50,83,37,-0.31,0
28,1,0,19,0.2,79,1,90,109,-0.05,0
5,0,3,0,1.7,84,22,59,110,-0.58,1
33,1,1,6,3.3,37,26,25,99,0.13,0
45,0,3,18,2.1,4,5,74,63,0.32,0
53,0,0,1,2.2,43,12,65,2,-0.18,0
37,0,3,13,2.0,71,40,65,106,0.84,0
50,0,2,9,0.5,65,69,93,111,-0.33,0
26,1,2,2,1.4,73,96,38,62,-0.17,0
43,0,2,7,0.3,7,91,55,186,-0.22,1
45,1,2,3,0.4,44,97,6,104,-0.95,1
31,1,0,6,2.0,72,94,67,146,0.77,0
6,0,2,19,2.7,3,28,12,53,0.92,0
26,0,1,15,1.2,78,41,31,96,-0.62,0
26,0,0,14,2.9,11,19,67,137,0.13,0
39,1,3,13,4.2,2,58,97,33,-0.95,0
21,1,2,18,2.5,41,69,80,131,0.03,0
17,1,2,19,3.0,5,79,75,139,0.58,0
1,0,3,17,4.6,88,62,98,182,-0.78,0
0,0,1,7,3.3,80,24,83,145,-0.47,1
49,1,0,16,2.1,19,61,52,125,-0.27,0
27,1,1,11,0.9,29,55,31,174,-0.41,1
40,0,2,17,1.6,66,84,86,35,0.29,0
53,0,0,2,2.7,98,91,25,113,0.58,0
57,0,0,2,5.0,31,90,3,52,0.18,0
47,0,2,10,4.1,59,15,80,6,-0.37,0
24,0,1,2,2.0,2,40,30,113,0.11,1
30,1,3,5,0.9,68,83,21,22,-0.57,0
37,0,1,11,3.0,61,48,93,168,-0.78,0
4,1,0,7,1.1,0,66,12,10,-0.9,1
13,0,1,16,3.8,72,84,66,136,0.86,0
55,1,3,13,4.7,31,10,12,81,0.64,0
1,0,2,11,4.3,80,98,8,150,-0.61,0
56,1,3,7,1.4,52,22,12,81,-0.47,0
55,1,3,11,2.9,96,89,58,68,0.46,0
24,1,0,17,3.5,79,77,61,128,-0.85,0
18,1,0,15,0.3,68,52,31,106,-0.24,0
51,0,1,18,4.8,6,68,91,27,0.9,0
34,1,1,11,0.5,47,55,26,65,-0.68,0
59,1,2,12,3.0,68,52,26,162,-0.62,0
19,0,3,12,3.0,77,75,37,46,0.66,0
45,1,1,7,0.5,22,99,33,21,-0.91,0
0,1,3,12,2.7,68,72,55,2,-0.87,0
11,0,0,8,4.6,35,48,15,152,0.12,1
29,0,1,0,0.8,19,12,84,86,-0.43,1
1,1,1,9,1.3,49,65,97,177,0.48,0
8,0,2,18,0.9,26,48,65,57,0.62,0
26,1,3,18,3.8,87,76,30,182,0.64,0
48,0,3,12,2.3,57,42,44,45,0.36,0
17,0,2,2,4.7,40,20,20,116,0.38,1
11,0,0,8,4.4,80,99,13,94,0.91,0
33,1,1,10,3.1,60,63,99,200,0.21,0
25,1,1,14,4.9,73,34,37,159,-0.56,0
18,0,1,9,3.1,47,14,40,164,-0.51,1
55,0,0,13,0.0,50,81,19,46,0.55,0
47,1,2,18,0.5,5,80,51,71,-0.83,0
6,1,0,4,0.9,44,76,51,160,0.56,1
54,0,0,8,4.9,44,96,53,72,0.18,0
32,1,2,13,4.1,42,77,38,45,0.45,0
40,1,0,5,4.7,21,67,68,11,0.42,0
7,0,2,1,3.5,13,42,61,45,-0.21,1
21,1,0,6,2.7,37,34,91,173,0.43,0
19,0,3,16,3.8,94,0,32,104,-0.18,0
8,0,2,19,3.9,65,14,0,118,0.96,0
54,1,2,17,0.6,72,35,56,147,0.52,0
27,0,1,17,4.3,32,80,21,53,-0.79,0
48,0,2,13,2.4,86,86,53,123,-0.11,0
0,1,3,7,4.8,98,60,97,121,-0.11,0
50,1,3,3,4.1,100,12,19,152,-0.91,0
